lastweek,predicted
24160.0,18770.8
18280.0,20507.6
14680.0,12462.8
10660.0,12256.4
25560.0,20958.4
18040.0,21346.2
15840.0,17676.0
8660.0,6312.6
12460.0,10211.94
227780.0,21976.2
16740.0,17650.8
1700.0,2864.07
240.0,926.4
20420.0,18159.2
2755.0,1674.17
12360.0,12193.6
7400.0,5761.8
16880.0,16720.4
21700.0,21792.4
280.0,206.0
15480.0,8308.9
2117.0,1914.69
5140.0,8269.2
4260.0,2774.8
8600.0,12522.8
10500.0,9833.8
3580.0,4542.2
11020.0,8623.0
14840.0,8266.6
620.0,488.4
22720.0,21768.6
10000.0,8256.6
12700.0,6568.0
5280.0,4640.2
13420.0,7226.8
2100.0,14030.7
12580.0,10320.4
4600.0,6795.4
7480.0,9115.6
4300.0,8286.6
13580.0,4805.6
20140.0,18002.8
8500.0,4585.2
4920.0,6621.8
11440.0,13800.8
29940.0,20573.0
17840.0,13859.4
13260.0,20414.6
12440.0,13800.0
7680.0,10007.6
9780.0,11205.14
5180.0,7855.4
13080.0,11875.6
9000.0,7785.8
4900.0,6700.8
27760.0,17838.8
11578.0,10131.95
15960.0,17506.6
10260.0,10017.2
6920.0,14221.2
19220.0,16474.4
7720.0,11079.6
8760.0,9258.0
6800.0,7488.0
22240.0,13187.0
15380.0,14451.6
13940.0,12824.8
5980.0,5061.6
9520.0,10275.4
11560.0,6939.2
8350.0,10935.0
10080.0,7692.1
10160.0,13544.4
7500.0,14405.6
2760.0,4290.8
23980.0,20407.4
14620.0,16820.4
12580.0,13026.4
10820.0,9269.0
18700.0,13449.45
3580.0,5764.6
3240.0,5619.2
6840.0,7258.0
1900.0,1374.2
4080.0,3184.4
14420.0,9754.6
13960.0,10216.4
3660.0,8736.2
14600.0,8836.03
15650.0,11295.7
4660.0,5267.6
21320.0,11874.8
13140.0,25054.8
1660.0,3082.4
20340.0,19211.2
32720.0,13718.6
11740.0,9221.4
8760.0,9740.4
5160.0,4517.8
11980.0,12234.2
17300.0,21145.2
10420.0,10387.0
26040.0,22065.0
400.0,2631.0
14680.0,15820.0
13300.0,13113.48
25520.0,21282.0
8500.0,12603.4
13220.0,9670.6
24480.0,19527.2
22640.0,16967.4
20060.0,17120.6
25700.0,13908.2
17440.0,24207.2
9400.0,7465.4
620.0,3490.5
5980.0,9453.8
20020.0,17322.6
17460.0,13875.6
3360.0,4624.8
13800.0,11552.8
12740.0,12756.05
16620.0,13459.2
14340.0,15169.0
11540.0,10705.6
10980.0,13720.0
24960.0,21473.0
3720.0,10466.0
11180.0,7166.4
26060.0,22309.4
22400.0,18033.6
15680.0,11642.8
8200.0,9629.8
25160.0,22355.4
10460.0,5699.6
7320.0,11135.78
6000.0,11988.8
10060.0,25249.0
9480.0,10705.8
8380.0,8253.6
9440.0,8758.2
13080.0,12999.4
15740.0,15238.4
25640.0,20058.0
3980.0,3610.4
7920.0,7342.6
29900.0,19115.6
22720.0,17571.0
7080.0,10170.3
140.0,423.8
20620.0,17803.8
17660.0,25113.8
4780.0,5736.8
11520.0,11738.2
9340.0,12786.0
10660.0,10330.4
13600.0,11908.11
7640.0,5054.4
4800.0,3707.4
12280.0,18039.0
13700.0,11935.0
14000.0,14326.4
13040.0,10861.6
2840.0,9395.4
16340.0,13063.7
16560.0,18601.8
14834.0,11409.36
6380.0,10176.0
14240.0,8687.4
12880.0,11354.2
10100.0,7881.4
7580.0,5783.6
9960.0,8162.0
2520.0,13331.0
8740.0,10290.6
4160.0,3906.0
13160.0,14283.0
4940.0,2845.07
4020.0,25837.8
5320.0,6400.8
8740.0,9701.0
12740.0,10808.6
7400.0,11582.6
21460.0,21771.4
10040.0,24396.8
8700.0,12089.39
8660.0,9760.02
15680.0,17763.0
10800.0,10245.6
4380.0,5834.6
9880.0,6703.2
10320.0,8183.6
14880.0,21012.8
2000.0,8736.2
10120.0,6630.2
12440.0,13492.605
12100.0,12035.4
21400.0,12246.4
13520.0,11447.8
14280.0,9833.4
12460.0,4775.2
11500.0,10533.8
5940.0,9797.8
26760.0,23475.4
10020.0,21047.4
1480.0,2094.2
13100.0,19881.6
26440.0,18752.8
3580.0,3796.8
9060.0,6892.6
7240.0,9162.8
8720.0,12872.4
13380.0,11544.8
4540.0,6889.8
2740.0,7301.6
21720.0,17058.0
20100.0,18956.2
22360.0,20377.6
11880.0,14452.2
7740.0,9542.0
11200.0,10682.05
13600.0,12223.7
11500.0,10418.6
21340.0,24077.2
7120.0,8640.2
4400.0,4041.8
4140.0,6112.0
2380.0,9696.4
5500.0,5586.0
23980.0,22620.8
2020.0,2874.4
25680.0,17412.4
4260.0,5502.2
8220.0,12009.6
6280.0,7651.8
20140.0,14281.8
4000.0,4010.0
11700.0,7825.0
3840.0,7662.4
25440.0,18579.2
8080.0,13061.4
2960.0,2973.6
5280.0,6097.8
15080.0,11317.08
12780.0,12984.3
11920.0,8223.4
11440.0,10796.4
6325.0,3303.41
17920.0,11080.26
11620.0,11133.6
12340.0,19633.8
10220.0,12335.71
4380.0,10469.2
6920.0,6928.4
21080.0,9363.4
33800.0,24161.2
12560.0,8253.2
12780.0,9328.6
18440.0,21171.6
19680.0,17223.4
9680.0,8505.8
25480.0,24068.0
3920.0,4404.4
340.0,354.4
11220.0,10572.6
8980.0,9370.2
18320.0,18570.6
4640.0,3831.8
6860.0,11007.58
6900.0,11892.4
14600.0,11981.6
1700.0,2223.6
10520.0,7502.6
13600.0,9963.6
17920.0,14369.2
5520.0,12220.1
6860.0,8688.66
12480.0,11317.6
11260.0,12125.7
6780.0,18384.8
1760.0,4582.2
11180.0,10993.0
8180.0,7139.0
16760.0,10952.4
21520.0,21362.4
28080.0,23380.6
10480.0,21154.8
3460.0,4261.2
4760.0,10711.4
12060.0,9744.2
3720.0,2124.6
8260.0,7080.8
20540.0,14891.8
6880.0,6675.4
10480.0,9960.0
10920.0,11516.98
4440.0,6284.6
8780.0,10377.8
1100.0,3116.03
5500.0,6052.5
8120.0,21656.4
9560.0,11978.0
19240.0,11140.0
15360.0,16756.0
16477.0,14604.17
25280.0,22227.6
9480.0,11537.94
17840.0,16772.4
13140.0,11422.8
24640.0,14786.0
11900.0,8952.0
17860.0,17596.6
11140.0,13145.3
11340.0,12318.4
2800.0,5179.4
8180.0,6014.6
17920.0,16189.0
740.0,12519.4
16080.0,17446.0
16520.0,14777.6
20400.0,21962.8
4760.0,5280.2
17100.0,11866.2
14260.0,13535.8
13880.0,7951.8
6800.0,20648.4
7000.0,11401.4
2640.0,1959.0
2380.0,9474.8
3860.0,4568.6
12060.0,6302.6
11580.0,22019.2
5820.0,8947.4
4700.0,6227.4
7490.0,6072.6
14480.0,18702.20125
5540.0,6509.8
13220.0,13614.0
3100.0,12447.6
18860.0,14490.6
8380.0,13720.2
12620.0,7036.8
2000.0,2788.8
19240.0,16153.15
7080.0,14646.0
12080.0,16526.0
23080.0,15427.2
19200.0,16258.8
14000.0,10351.2
18560.0,14788.6
16540.0,19372.4
13440.0,14870.9
8420.0,9910.2
600.0,2708.8
4200.0,6942.2
4320.0,4505.0
5220.0,3772.2
6880.0,5760.8
1120.0,1354.6
20200.0,16995.4
14460.0,10236.7
10500.0,11979.7
5860.0,7872.4
16300.0,18464.8
360.0,123.2
18040.0,18738.6
6980.0,10784.6
5320.0,4726.4
18320.0,15496.6
11680.0,6113.4
21340.0,17596.2
27520.0,19032.8
3680.0,1787.8
10740.0,11435.1
4680.0,8327.2
25680.0,19441.6
23220.0,19153.4
5320.0,4707.6
12820.0,9335.0
18160.0,15996.6
24900.0,16660.2
13100.0,17871.0
26120.0,19043.2
13440.0,9650.6
4500.0,5668.6
10320.0,18050.4
6640.0,9397.8
3840.0,4942.4
11540.0,11691.78
7060.0,6028.0
1440.0,21235.6
20980.0,19563.8
9460.0,15042.8
5760.0,10108.2
11620.0,11249.0
12780.0,2439.2
9800.0,10229.4
12920.0,10151.0
13660.0,14142.8
16040.0,17765.0
7660.0,6057.8
6120.0,9744.1
13360.0,13209.6
16280.0,14902.0
4887.0,9269.41
27940.0,17511.0
11100.0,12564.9
15580.0,19115.6
5480.0,14701.0
8480.0,10248.0
6200.0,24760.4
23020.0,16525.6
16860.0,14755.6
14940.0,15789.0
11740.0,10527.0
1940.0,4960.0
13420.0,15118.2
11140.0,17996.0
10760.0,6289.4
18640.0,16733.6
4400.0,16448.6
11960.0,9566.2
7800.0,10209.2
7960.0,12156.4
22560.0,12704.2
8740.0,9990.2
5540.0,4047.2
2620.0,15231.0
11120.0,12291.4
10440.0,4444.6
4980.0,14090.7
8840.0,8867.6
16540.0,13812.8
2160.0,5177.6
7460.0,9460.8
23300.0,16014.8
10120.0,13605.8
15700.0,13408.0
12520.0,15804.4
11140.0,10016.0
16680.0,14124.8
23880.0,19768.8
8640.0,21930.0
24080.0,20909.0
11700.0,14705.0
14900.0,20690.6
17180.0,14720.0
9080.0,9946.6
9340.0,11791.8
5880.0,5997.0
13000.0,9879.0
1080.0,5978.0
7760.0,7544.6
280.0,3352.2
11920.0,12662.2
27420.0,20843.4
12560.0,7689.8
6780.0,3428.8
3920.0,9925.4
2220.0,2376.0
30760.0,22708.6
10220.0,8777.6
14880.0,12650.4
20660.0,20471.2
2260.0,3533.2
16040.0,13042.6
10340.0,16894.8
19120.0,18254.6
4740.0,8253.2
3420.0,4531.6
7300.0,6031.8
11060.0,7540.4
9060.0,6438.4
14020.0,8591.1
1560.0,1163.5
10260.0,9719.48
7400.0,5395.8
12180.0,8001.4
11740.0,10927.8
6660.0,15286.6
4700.0,7158.8
5250.0,8027.6
10140.0,9906.1
5060.0,10285.2
9420.0,10744.9
6440.0,8124.4
3240.0,4720.6
11400.0,9451.03
14800.0,7340.2
2800.0,11347.08
13500.0,13347.6
22960.0,21071.4
7280.0,4878.0
10920.0,8687.8
15680.0,8781.8
6060.0,6284.4
22000.0,23213.2
22840.0,23111.2
14500.0,12803.0
21060.0,18735.6
19260.0,15636.4
10000.0,13112.8
24380.0,19362.6
5860.0,9653.6
20380.0,18680.4
10020.0,11248.2
13320.0,11125.6
29120.0,20396.4
23340.0,17516.56
10240.0,16060.6
16480.0,23154.6
22280.0,26470.4
14540.0,20864.6
9640.0,6878.8
8860.0,7686.6
15460.0,10249.6
13900.0,8771.4
4560.0,4475.6
3300.0,3598.2
6840.0,5491.6
7120.0,5044.2
4440.0,17729.4
22520.0,21275.6
22920.0,20189.4
10800.0,17174.8
27860.0,15246.8
5680.0,5921.6
12220.0,6686.0
11600.0,8576.6
80.0,104.4
11960.0,8068.2
23340.0,21376.6
3100.0,7344.6
11760.0,10570.4
12840.0,13973.2
23120.0,21054.2
10480.0,7939.8
9620.0,9928.0
1040.0,4007.6
18400.0,19184.2
12400.0,15438.6
1820.0,8805.8
23240.0,9788.4
8480.0,8236.0
11625.0,14079.1
6700.0,4498.0
5760.0,8253.2
18980.0,20864.8
19420.0,27917.0
9480.0,11457.8
15680.0,13088.2
10040.0,8338.8
11600.0,10486.1
200.0,552.4
8680.0,11054.0
11800.0,11199.6
15900.0,18613.0
9280.0,12333.8
3700.0,10512.4
17420.0,22266.04
13940.0,18405.0
12560.0,19130.2
12840.0,5263.4
10580.0,11883.4
6340.0,4855.8
3500.0,4547.6
13560.0,23944.6
8260.0,11320.4
9900.0,11123.0
9220.0,9221.8
1760.0,4597.0
9480.0,22472.4
16200.0,14866.2
25780.0,12576.2
5690.0,5876.6
10600.0,11302.0
7540.0,13620.2
7020.0,8920.4
11840.0,10608.6
11660.0,10533.8
5060.0,9753.0
5540.0,5585.6
15420.0,15744.0
13820.0,10114.6
13780.0,10358.03
24620.0,20077.8
24780.0,21978.4
7360.0,8899.0
5180.0,5272.0
8360.0,4684.6
3580.0,3447.6
17360.0,14867.2
8690.0,8726.1
6460.0,9387.8
12720.0,10138.6
12040.0,15527.4
19060.0,19021.4
6560.0,4349.8
23440.0,16770.8
25980.0,18809.6
16300.0,14970.2
4220.0,20814.8
14400.0,20515.6
15580.0,14813.6
340.0,8921.2
7060.0,10046.2
12440.0,12820.6
14280.0,18105.0
5340.0,8782.6
12340.0,9442.2
9000.0,5447.6
12040.0,10450.2
28520.0,26850.6
24960.0,20023.88
22280.0,19374.4
4000.0,4234.2
19580.0,17113.0
15640.0,16638.0
1640.0,4284.6
26240.0,21510.4
15500.0,14506.0
21840.0,16755.4
12280.0,11258.3
21680.0,14652.4
2980.0,3728.8
3480.0,3691.2
11940.0,7864.4
6360.0,7810.4
17820.0,16179.8
5420.0,2395.8
22920.0,19512.4
11540.0,17274.8
14700.0,10955.8
3760.0,4321.8
26240.0,19010.6
22240.0,24854.8
3020.0,9697.8
8280.0,9205.6
4820.0,8749.4
11900.0,7883.8
6040.0,5198.4
3460.0,8152.0
12080.0,13938.4
14880.0,10784.87
4274.0,10941.79
5320.0,2909.0
8880.0,16610.2
5080.0,7895.97
6220.0,2702.0
12520.0,9961.05
23600.0,20300.2
6320.0,11471.4
15280.0,12873.8
14480.0,19775.2
19980.0,19252.0
23880.0,16237.2
17260.0,10153.2
5320.0,10208.31
8320.0,8393.4
14540.0,19177.0
2820.0,3273.6
11840.0,27283.6
11780.0,9014.6
12880.0,8172.0
4300.0,16056.9
1460.0,5435.4
23320.0,19322.6
8240.0,10092.4
18360.0,26084.2
3820.0,3675.0
9480.0,6118.4
4780.0,4853.7
10680.0,11710.8
8720.0,8597.0
22320.0,27057.6
3140.0,4298.4
23960.0,16020.2
6160.0,4542.0
8040.0,8621.6
11920.0,10854.0
16420.0,17179.0
8140.0,10434.76
26120.0,18778.3
23220.0,21480.2
15980.0,16323.6
10400.0,9888.0
1800.0,3285.2
7980.0,11643.8
9620.0,8427.61
5900.0,6039.6
26720.0,17036.8
22760.0,21002.2
8720.0,10153.5
24460.0,19496.4
14460.0,18828.8
9300.0,6235.2
8820.0,11508.4
460.0,770.98
12520.0,7201.4
12180.0,11827.64
1400.0,17693.6
5620.0,6815.0
17340.0,17029.05
9040.0,8698.8
5420.0,3784.0
6980.0,8767.8
12680.0,18072.6
5760.0,9848.6
23800.0,27392.6
10480.0,9683.8
19080.0,21438.2
9900.0,10182.8
5540.0,10074.8
26240.0,22147.6
16920.0,15534.4
12020.0,11362.4
20860.0,22422.4
11740.0,17430.4
3980.0,3526.0
9620.0,22051.4
11440.0,10418.6
2700.0,2067.8
15320.0,16099.0
920.0,10167.4
17060.0,17443.2
8280.0,11270.8
8580.0,9290.0
13680.0,8639.4
29940.0,13379.4
5020.0,4742.2
1660.0,2801.2
8820.0,7831.45
16220.0,22182.6
12180.0,22093.6
18140.0,13367.2
12760.0,6652.8
530.0,729.6
13720.0,12012.3
23540.0,18087.4
20.0,122.2
4140.0,10606.0
10300.0,4473.4
15340.0,19228.0
11780.0,7544.4
12175.0,15178.8
11960.0,10009.8
13220.0,11411.2
5900.0,4549.2
16040.0,13332.53
5820.0,4953.8
28660.0,18168.6
2000.0,3555.0
11120.0,8098.6
8800.0,18147.8
7460.0,7723.8
22100.0,20591.2
2480.0,6019.4
11400.0,8463.0
5380.0,4701.6
5680.0,6099.6
180.0,269.6
4080.0,4998.0
25140.0,22077.2
7040.0,5253.0
18400.0,24316.4
18680.0,9026.0
8740.0,6824.6
8280.0,14657.2
5500.0,7572.7
11380.0,11704.2
16180.0,9892.6
5620.0,4506.4
22720.0,22228.8
4000.0,6182.0
15740.0,20693.0
9500.0,8148.6
12200.0,15378.0
5400.0,9445.36
26440.0,17943.0
3540.0,3635.0
1820.0,2701.4
17300.0,11946.0
5980.0,5754.8
7120.0,5678.8
4875.0,14232.2
11740.0,15506.8
11560.0,10435.8
7700.0,22426.0
7180.0,13277.8
8580.0,11035.8
9800.0,10337.97
11740.0,10500.74
13160.0,16943.2
26000.0,19850.6
13980.0,15400.4
10720.0,5908.8
8220.0,10917.8
4000.0,4014.2
19060.0,17629.0
21400.0,21360.8
13400.0,10923.6
15500.0,14474.85
16860.0,15824.4
11580.0,7636.4
7700.0,11815.4
13960.0,14302.4
16100.0,10784.6
8360.0,5926.8
1600.0,928.8
15120.0,12930.8
10020.0,10421.4
5200.0,5052.2
12640.0,21055.8
10740.0,17552.6
7020.0,9036.0
9880.0,6379.2
13500.0,13682.0
19680.0,12918.4
27080.0,20003.0
3280.0,10907.8
25580.0,20337.4
12780.0,16908.6
5700.0,4640.2
14980.0,20045.4
9360.0,15690.1
2780.0,11833.06
10800.0,10128.6
10460.0,13376.3
13760.0,4584.8
22520.0,22003.2
12760.0,12057.4
9900.0,5823.2
3120.0,2162.9
11140.0,11431.04
3660.0,11716.0
510.0,342.5
8860.0,21709.8
16560.0,14562.6
18170.0,13768.9
18780.0,8907.4
24420.0,20629.4
5580.0,6031.2
17700.0,22109.2
4820.0,3229.8
20560.0,16484.4
3220.0,10896.85
20340.0,22576.8
8000.0,3780.2
12020.0,11128.0
5540.0,10062.2
17040.0,20470.8
12240.0,13561.0
15780.0,19702.4
13900.0,10583.0
11540.0,8974.6
9000.0,8062.0
12400.0,12625.6
8480.0,11298.4
9400.0,12170.0
11460.0,9193.8
9220.0,10131.4
9080.0,18188.4
11650.0,12380.6
4940.0,11969.0
28680.0,21227.0
25000.0,23592.6
4360.0,10915.4
15520.0,11192.0
4960.0,5269.6
12660.0,16389.2
16900.0,18857.6
15000.0,5230.8
24600.0,22275.2
21960.0,6075.0
24720.0,20018.6
15580.0,19545.4
9840.0,10479.6
1600.0,1755.2
5140.0,3984.4
5200.0,11916.8
8200.0,12605.2
2920.0,1388.2
19140.0,17217.2
5480.0,6082.6
1400.0,10298.6
1620.0,4147.2
16080.0,18697.2
21000.0,18886.8
12580.0,15890.2
23140.0,13275.4
20.0,217.2
5000.0,5923.52
11220.0,7497.2
4300.0,4845.0
8480.0,7971.6
4160.0,12222.2
14220.0,11117.47
6820.0,13605.75
3080.0,10392.8
21900.0,20335.0
18480.0,15045.4
5360.0,4142.0
25100.0,18113.6
4600.0,4407.4
11320.0,18328.2
8200.0,21128.8
9000.0,15538.7
20120.0,18519.8
4980.0,11128.4
15400.0,18515.4
18280.0,19988.8
9200.0,5178.2
10580.0,19746.6
10000.0,8772.2
15260.0,9520.0
17980.0,18098.4
9760.0,10508.8
9120.0,7080.0
3460.0,6416.6
22160.0,13160.0
10120.0,11762.2
6260.0,7846.8
740.0,729.4
17500.0,15129.85
20260.0,21975.8
7000.0,4887.8
14640.0,9614.0
17000.0,15054.4
11940.0,7173.3
2560.0,3230.4
8520.0,8663.0
4680.0,5089.8
22460.0,23220.4
4080.0,4340.2
10640.0,10543.6
16120.0,7442.2
14520.0,13307.2
9400.0,7268.6
11620.0,20769.6
12140.0,20274.4
14120.0,21092.8
3560.0,3893.6
12300.0,13421.66
8820.0,5997.0
5020.0,8989.2
8160.0,9810.8
7560.0,10155.0
15380.0,17532.8
15240.0,16828.4
13240.0,15772.1
23020.0,10306.8
15220.0,15655.05
12160.0,11261.8
10500.0,10290.4
10280.0,9425.8
13320.0,19228.2
4480.0,7365.0
13180.0,9123.0
10860.0,9522.6
7680.0,7285.2
4660.0,3701.8
9200.0,9473.7
6080.0,6155.4
6660.0,5227.0
17440.0,17768.2
2040.0,5211.0
5040.0,4680.4
9020.0,10384.4
10780.0,12879.6
13680.0,15439.8
15560.0,16714.4
13100.0,11796.0
24740.0,14003.2
10740.0,10566.0
22900.0,21595.8
16100.0,16285.8
8000.0,3943.6
6240.0,11505.28
3960.0,3686.6
1360.0,604.2
17620.0,15331.2
17460.0,11582.97
6440.0,15808.6
24780.0,16580.8
17660.0,17127.0
5440.0,9640.2
13580.0,14765.4
2620.0,3404.2
14160.0,23713.0
2820.0,3977.2
12940.0,9615.6
13780.0,9316.6
7540.0,8420.8
9620.0,10891.0
9780.0,20778.0
3920.0,6839.2
4980.0,4233.4
13520.0,18922.8
5160.0,3370.2
9380.0,10523.6
13300.0,6598.0
11860.0,11704.93
11840.0,19473.0
3100.0,4316.0
13460.0,14650.6
12620.0,11486.7
5840.0,11379.6
3120.0,13894.4
25380.0,20521.0
7900.0,10695.6
13120.0,12993.8
15620.0,18242.0
6720.0,8459.0
13620.0,11519.52
22200.0,7599.2
2360.0,2039.4
11580.0,10314.07
12100.0,8710.4
22640.0,13125.8
8100.0,10669.4
20080.0,15423.4
11440.0,21089.4
11120.0,11868.4
15900.0,11806.2
3520.0,4045.8
10100.0,10778.0
18940.0,19301.6
10700.0,11540.06
2800.0,5345.2
26260.0,17720.08
18060.0,20601.0
8980.0,12297.8
4840.0,4723.2
21040.0,16894.8
18440.0,13858.4
19720.0,12856.6
14180.0,13786.8
11820.0,7529.8
20.0,87.0
10720.0,16097.0
22120.0,19371.6
12060.0,8395.8
13440.0,23606.0
16540.0,15549.4
4860.0,2896.17
4860.0,4064.0
22440.0,18690.4
12940.0,12668.8
5140.0,10496.4
8800.0,7762.8
20.0,174.4
17620.0,15883.0
21680.0,19484.4
9580.0,10130.2
19560.0,11169.0
22460.0,18253.4
3300.0,22859.6
22360.0,16698.8
26820.0,21190.6
6680.0,9598.4
17800.0,12080.6
13720.0,9907.2
4760.0,4015.0
6840.0,7771.4
14120.0,8458.0
20780.0,17169.6
6920.0,5394.4
3460.0,10804.73
8000.0,8744.6
12020.0,8325.6
11120.0,4296.2
17180.0,18515.6
24680.0,19489.2
5320.0,18428.4
7100.0,16158.8
10860.0,7030.6
10620.0,11596.82
13800.0,9917.8
10120.0,5391.4
25660.0,19636.2
11860.0,8205.0
19640.0,17824.0
5380.0,3020.8
12520.0,14489.6
10600.0,9048.0
11840.0,11406.8
4120.0,2209.6
17620.0,15069.0
5840.0,9213.6
20.0,184.0
5320.0,4195.6
17160.0,18798.8
6380.0,5825.8
6740.0,7021.6
11980.0,22493.62
10780.0,9844.0
26460.0,17674.8
3320.0,4333.47
8200.0,7731.15
21940.0,15628.6
3380.0,12660.4
23880.0,19204.0
9780.0,11343.73
6380.0,9802.0
6640.0,5250.4
26360.0,25033.2
12460.0,8919.6
11640.0,6164.2
1100.0,7792.8
4740.0,18810.8
4040.0,3958.0
13000.0,11056.2
10960.0,6150.2
6980.0,5345.2
14600.0,15213.8
12260.0,11823.4
15720.0,18293.6
13780.0,16686.2
11220.0,11376.1
18320.0,13212.8
5500.0,5446.6
9960.0,13519.4
20940.0,16256.2
1080.0,1596.4
5020.0,3959.34
27180.0,26207.0
3760.0,11010.0
12380.0,20125.2
5460.0,5632.8
15420.0,18891.0
6560.0,5350.8
1080.0,21348.6
18580.0,14958.2
5700.0,17208.8
19600.0,19038.0
5460.0,6446.8
9860.0,9808.2
4800.0,11840.0
21760.0,20040.0
19020.0,19249.4
16340.0,18628.4
14400.0,11216.21
20180.0,23069.4
11460.0,22128.0
6180.0,8202.1
23620.0,17149.6
15180.0,17740.0
2020.0,3445.6
5940.0,5993.4
13340.0,14893.8
9980.0,9155.4
4760.0,8669.2
1320.0,10397.8
3120.0,3021.4
18940.0,20074.0
20760.0,16052.0
19820.0,17987.0
4740.0,12044.6
13020.0,13409.8
17620.0,17757.6
14080.0,15237.0
9240.0,9159.4
3240.0,3446.4
21280.0,13737.6
11920.0,11924.8
8080.0,10694.0
10900.0,10890.45
6780.0,4814.8
14900.0,11530.8
8750.0,15602.95
12660.0,9957.4
22340.0,13737.0
13880.0,14878.4
11540.0,9656.8
15600.0,18766.6
3480.0,4320.6
24300.0,17230.4
2480.0,4909.4
8840.0,22679.4
4760.0,7392.4
5840.0,10589.4
11720.0,9179.6
13740.0,15942.6
27540.0,19362.16
8460.0,9997.0
5940.0,5335.0
26820.0,20800.0
12280.0,17848.8
9800.0,8328.2
15640.0,22809.4
10440.0,10026.4
9140.0,18012.8
3160.0,7782.6
19780.0,18992.4
13080.0,10811.0
16420.0,9908.2
14680.0,13306.2
9240.0,15269.0
17560.0,14203.6
27840.0,16469.8
14580.0,14394.2
3620.0,3699.4
10920.0,10433.0
6440.0,8251.0
20880.0,14677.6
13300.0,12443.2
21460.0,23224.8
2480.0,14230.0
12860.0,9709.8
2380.0,2654.8
24360.0,17809.2
18900.0,20363.6
9840.0,11473.0
27240.0,25128.8
8100.0,15401.2
14160.0,11226.74
9540.0,7593.6
10920.0,7278.5
4640.0,4367.2
7340.0,13502.6
2620.0,3835.2
4860.0,9912.0
10640.0,10329.3
18420.0,20689.8
16500.0,13878.65
14700.0,17260.0
9840.0,8856.8
24220.0,19129.0
3680.0,4567.6
5560.0,12040.22
12560.0,12037.97
13780.0,21031.8
11260.0,14551.2
12680.0,18609.4
23560.0,20206.6
6040.0,5362.0
21780.0,15217.68
13480.0,19911.4
10100.0,9866.8
16160.0,9300.0
6620.0,5353.0
2920.0,6719.0
16140.0,15573.2
8120.0,13455.6
11760.0,10151.4
19600.0,19999.0
27260.0,18972.8
24960.0,18759.8
14100.0,10936.0
12600.0,9926.0
13300.0,10217.9
18360.0,22583.8
18600.0,20336.8
20720.0,12386.4
9240.0,9163.0
15620.0,13969.2
5500.0,7070.0
13480.0,10771.0
16380.0,10551.4
19060.0,20027.8
7380.0,10505.7
10920.0,10576.05
4220.0,5215.8
9640.0,9040.7
6840.0,7767.6
5780.0,9910.0
4780.0,7930.4
3920.0,2598.4
20680.0,21664.2
5480.0,8067.2
11400.0,9361.8
8180.0,5411.8
540.0,2665.55
7180.0,3818.0
10900.0,9770.0
10820.0,13764.4
21260.0,19459.8
5500.0,5549.6
15520.0,12450.8
7060.0,12165.2
5980.0,10085.4
10900.0,8659.2
8400.0,12185.8
12820.0,14929.7
10020.0,11578.6
4240.0,6626.6
16560.0,18188.0
12060.0,19682.8
11660.0,12867.88
20380.0,17671.4
15680.0,7967.2
5920.0,5254.8
12420.0,10509.13
9000.0,12557.2
9900.0,9990.6
14440.0,14941.1
12140.0,7428.2
7500.0,9357.0
24320.0,19669.6
15020.0,25688.2
5180.0,4642.6
1260.0,3563.2
4360.0,3725.2
13740.0,11856.8
22440.0,21670.4
11660.0,12619.5
3000.0,2331.4
19480.0,16601.4
9380.0,10980.6
12680.0,16938.6
22680.0,18357.6
840.0,2279.2
11860.0,12575.0
3980.0,6001.8
11720.0,10140.83
6780.0,16055.4
18680.0,17254.8
3380.0,3966.4
14900.0,17043.2
18160.0,24867.0
3320.0,7636.8
12000.0,17527.6
5500.0,5500.0
20880.0,19532.8
15620.0,14729.0
2380.0,4829.8
3980.0,3857.6
17580.0,19620.8
5120.0,22863.4
24600.0,20158.0
14280.0,16746.9
16500.0,16270.6
15600.0,12817.0
18380.0,18414.8
10500.0,11944.15
12340.0,9391.8
7160.0,6503.8
8980.0,13354.0
1480.0,2354.36
7200.0,7973.4
15940.0,11382.5
5160.0,4034.2
14500.0,9151.4
4460.0,7166.6
23480.0,22592.0
12000.0,17790.0
10900.0,10933.95
7400.0,5481.4
16560.0,14257.0
14360.0,15311.8
18800.0,19399.6
8660.0,9173.6
15280.0,19584.4
5500.0,6126.0
20220.0,19075.2
28220.0,22417.2
5360.0,3701.2
19260.0,25365.6
16280.0,11248.27
780.0,6190.0
15200.0,11262.98
5000.0,4408.6
4880.0,6026.2
17320.0,20180.4
20040.0,21558.0
3140.0,4450.4
4000.0,5491.4
11580.0,9309.8
4400.0,9483.4
4960.0,5257.4
4840.0,11020.22
5300.0,10465.4
5300.0,3854.2
10340.0,13970.2
4260.0,2570.2
11320.0,12099.0
11380.0,11415.8
4660.0,4528.2
1720.0,1058.2
27360.0,27398.6
9260.0,11113.75
10640.0,7341.8
6280.0,17583.4
7180.0,5352.2
14720.0,9993.58
8840.0,10931.14
18640.0,14366.8
6360.0,5942.55
17180.0,12465.8
5500.0,5633.4
13520.0,10633.4
19100.0,22098.8
5440.0,8305.4
12200.0,10797.9
7720.0,9844.8
2560.0,9282.8
23180.0,19883.8
10140.0,14044.4
6400.0,12026.6
11120.0,10460.4
21740.0,20093.2
21000.0,12651.2
7080.0,6953.8
